,temporada_alta,dif_min,atraso_15,periodo_dia
52717,1,0,0,noche
52718,1,-1,0,noche
52719,1,20,1,noche
52720,1,5,0,noche
52721,1,5,0,noche
52722,1,27,1,noche
52723,1,11,0,noche
52724,1,-9,0,noche
52725,1,-6,0,noche
52726,1,41,1,noche
52727,1,7,0,noche
52728,1,7,0,noche
52729,1,13,0,noche
52730,1,-2,0,noche
52731,1,14,0,noche
52732,1,-3,0,noche
52733,1,11,0,noche
52734,1,-7,0,noche
52735,1,9,0,noche
52736,1,2,0,noche
52737,1,10,0,noche
52738,1,-4,0,noche
52739,1,56,1,noche
52740,1,21,1,noche
52741,1,14,0,noche
52742,1,7,0,noche
52743,1,32,1,noche
52744,1,3,0,noche
52745,1,18,1,noche
52746,1,18,1,noche
52747,1,-13,0,noche
52748,1,0,0,noche
52749,1,3,0,noche
52750,1,13,0,noche
52751,1,-2,0,noche
52752,1,1,0,noche
52753,1,-9,0,noche
52754,1,-3,0,noche
52755,1,1,0,noche
52756,1,16,1,noche
52757,1,3,0,noche
52758,1,13,0,noche
52759,1,3,0,noche
52760,1,6,0,noche
52761,1,1,0,noche
52762,1,-10,0,noche
52763,1,12,0,noche
52764,1,4,0,noche
52765,1,7,0,noche
52766,1,17,1,noche
52767,1,14,0,noche
52768,1,1,0,noche
52769,1,0,0,noche
52770,1,12,0,noche
52771,1,-1,0,noche
52772,1,0,0,noche
52773,1,5,0,noche
52774,1,9,0,noche
52775,1,11,0,noche
52776,1,7,0,noche
52777,1,-14,0,noche
52778,1,18,1,noche
52779,1,-8,0,noche
52780,1,47,1,noche
52781,1,3,0,noche
52782,1,10,0,noche
52783,1,25,1,noche
52784,1,7,0,noche
52785,1,3,0,noche
52786,1,-7,0,noche
52787,1,10,0,noche
52788,1,88,1,noche
52789,1,9,0,noche
52790,1,43,1,noche
52791,1,4,0,noche
52792,1,9,0,noche
52793,1,-1,0,noche
52794,1,35,1,noche
52795,1,2,0,noche
52796,1,0,0,noche
52797,1,20,1,noche
52798,1,-6,0,noche
52799,1,-8,0,noche
52800,1,11,0,noche
52801,1,1,0,noche
52802,1,0,0,noche
52803,1,-5,0,noche
52804,1,-6,0,noche
52805,1,-9,0,noche
52806,1,4,0,noche
52807,1,-4,0,noche
52808,1,23,1,noche
52809,1,22,1,noche
52810,1,11,0,noche
52811,1,20,1,noche
52812,1,8,0,noche
52813,1,18,1,noche
52814,1,-6,0,noche
52815,1,0,0,noche
52816,1,9,0,noche
52817,1,0,0,noche
52818,1,15,0,noche
52819,1,2,0,noche
52820,1,-1,0,noche
52821,1,6,0,noche
52822,1,16,1,noche
52823,1,5,0,noche
52824,1,1,0,noche
52825,1,-3,0,noche
52826,1,0,0,noche
52827,1,-3,0,noche
52828,1,2,0,noche
52829,1,74,1,noche
52830,1,19,1,noche
52831,1,8,0,noche
52832,1,10,0,noche
52833,1,29,1,noche
52834,1,12,0,noche
52835,1,9,0,noche
52836,1,-3,0,noche
52837,1,7,0,noche
52838,1,8,0,noche
52839,1,4,0,noche
52840,1,12,0,noche
52841,1,-3,0,noche
52842,1,11,0,noche
52843,1,-4,0,noche
52844,1,7,0,noche
52845,1,-3,0,noche
52846,1,-14,0,noche
52847,1,-6,0,noche
52848,1,8,0,noche
52849,1,18,1,noche
52850,1,25,1,noche
52851,1,33,1,noche
52852,1,22,1,noche
52853,1,8,0,noche
52854,1,9,0,noche
52855,1,32,1,noche
52856,1,2,0,noche
52857,1,-7,0,noche
52858,1,0,0,noche
52859,1,4,0,noche
52860,1,-5,0,noche
52861,1,0,0,noche
52862,1,9,0,noche
52863,1,-8,0,noche
52864,1,-7,0,noche
52865,1,23,1,noche
52866,1,1,0,noche
52867,1,-6,0,noche
52868,1,21,1,noche
52869,1,19,1,noche
52870,1,5,0,noche
52871,1,10,0,noche
52872,1,-1,0,noche
52873,1,10,0,noche
52874,1,0,0,noche
52875,1,5,0,noche
52876,1,5,0,noche
52877,1,0,0,noche
52878,1,0,0,noche
52879,1,3,0,noche
52880,1,8,0,noche
52881,1,-3,0,noche
52882,1,5,0,noche
52883,1,36,1,noche
52884,1,-6,0,noche
52885,1,-2,0,noche
52886,1,-1,0,noche
52887,1,-4,0,noche
52888,1,0,0,noche
52889,1,4,0,noche
52890,1,7,0,noche
52891,1,-7,0,noche
52892,1,-5,0,noche
52893,1,-4,0,noche
52894,1,-1,0,noche
52895,1,44,1,noche
52896,1,6,0,noche
52897,1,-7,0,noche
52898,1,5,0,noche
52899,1,-13,0,noche
52900,1,-3,0,noche
52901,1,4,0,noche
52902,1,-13,0,noche
52903,1,8,0,noche
52904,1,6,0,noche
52905,1,1,0,noche
52906,1,1,0,noche
52907,1,42,1,noche
52908,1,53,1,noche
52909,1,-14,0,noche
52910,1,3,0,noche
52911,1,1,0,noche
52912,1,34,1,noche
52913,1,11,0,noche
52914,1,1,0,noche
52915,1,-3,0,noche
52916,1,1,0,noche
52917,1,1,0,noche
52918,1,-2,0,noche
52919,1,-11,0,noche
52920,1,-8,0,noche
52921,1,0,0,noche
52922,1,23,1,noche
52923,1,5,0,noche
52924,1,1,0,noche
52925,1,22,1,noche
52926,1,-2,0,noche
52927,1,13,0,noche
52928,1,-5,0,noche
52929,1,2,0,noche
52930,1,29,1,noche
52931,1,4,0,noche
52932,1,26,1,noche
52933,1,24,1,noche
52934,1,-3,0,noche
52935,1,1,0,noche
52936,1,13,0,noche
52937,1,1,0,noche
52938,1,-9,0,noche
52939,1,13,0,noche
52940,1,8,0,noche
52941,1,1,0,noche
52942,1,12,0,noche
52943,1,3,0,noche
52944,1,5,0,noche
52945,1,-4,0,noche
52946,1,35,1,noche
52947,1,-8,0,noche
52948,1,2,0,noche
52949,1,1,0,noche
52950,1,150,1,noche
52951,1,8,0,noche
52952,1,-9,0,noche
52953,1,-10,0,noche
52954,1,-5,0,noche
52955,1,3,0,noche
52956,1,2,0,noche
52957,1,-7,0,noche
52958,1,10,0,noche
52959,1,-2,0,noche
52960,1,1,0,noche
52961,1,59,1,noche
52962,1,27,1,noche
52963,1,31,1,noche
52964,1,14,0,noche
52965,1,2,0,noche
52966,1,-1,0,noche
52967,1,4,0,noche
52968,1,10,0,noche
52969,1,-1,0,noche
52970,1,2,0,noche
52971,1,-7,0,noche
52972,1,107,1,noche
52973,1,5,0,noche
52974,1,1,0,noche
52975,1,21,1,noche
52976,1,42,1,noche
52977,1,-2,0,noche
52978,1,19,1,noche
52979,1,-1,0,noche
52980,1,3,0,noche
52981,1,-6,0,noche
52982,1,-3,0,noche
52983,1,-1,0,noche
52984,1,26,1,noche
52985,1,16,1,noche
52986,1,23,1,noche
52987,1,6,0,noche
52988,1,4,0,noche
52989,1,10,0,noche
52990,1,29,1,noche
52991,1,-1,0,noche
52992,1,11,0,noche
52993,1,-2,0,noche
52994,1,1,0,noche
52995,1,19,1,noche
52996,1,11,0,noche
52997,1,-6,0,noche
52998,1,24,1,noche
52999,1,48,1,noche
53000,1,-4,0,noche
53001,1,4,0,noche
53002,1,-4,0,noche
53003,1,1,0,noche
53004,1,10,0,noche
53005,1,10,0,noche
53006,1,150,1,noche
53007,1,14,0,noche
53008,1,-4,0,noche
53009,1,-2,0,noche
53010,1,15,0,noche
53011,1,0,0,noche
53012,1,-4,0,noche
53013,1,2,0,noche
53014,1,-9,0,noche
53015,1,39,1,noche
53016,1,27,1,noche
53017,1,12,0,noche
53018,1,42,1,noche
53019,1,9,0,noche
53020,1,0,0,noche
53021,1,12,0,noche
53022,1,-4,0,noche
53023,1,10,0,noche
53024,1,1,0,noche
53025,1,7,0,noche
53026,1,4,0,noche
53027,1,8,0,noche
53028,1,1,0,noche
53029,1,-3,0,noche
53030,1,-1,0,noche
53031,1,28,1,noche
53032,1,2,0,noche
53033,1,-12,0,noche
53034,1,-5,0,noche
53035,1,-5,0,noche
53036,1,5,0,noche
53037,1,7,0,noche
53038,1,16,1,noche
53039,1,7,0,noche
53040,1,10,0,noche
53041,1,18,1,noche
53042,1,1,0,noche
53043,1,-1,0,noche
53044,1,6,0,noche
53045,1,4,0,noche
53046,1,-2,0,noche
53047,1,2,0,noche
53048,1,9,0,noche
53049,1,6,0,noche
53050,1,8,0,noche
53051,1,-6,0,noche
53052,1,9,0,noche
53053,1,9,0,noche
53054,1,5,0,noche
53055,1,0,0,noche
53056,1,-6,0,noche
53057,1,14,0,noche
53058,1,20,1,noche
53059,1,12,0,noche
53060,1,24,1,noche
53061,1,14,0,noche
53062,1,7,0,noche
53063,1,-3,0,noche
53064,1,-3,0,noche
53065,1,-2,0,noche
53066,1,13,0,noche
53067,1,5,0,noche
53068,1,-2,0,noche
53069,1,-4,0,noche
53070,1,11,0,noche
53071,1,2,0,noche
53072,1,96,1,noche
53073,1,5,0,noche
53074,1,-3,0,noche
53075,1,-9,0,noche
53076,1,-1,0,noche
53077,1,2,0,noche
53078,1,0,0,noche
53079,1,2,0,noche
53080,1,53,1,noche
53081,1,7,0,noche
53082,1,-13,0,noche
53083,1,-13,0,noche
53084,1,-2,0,noche
53085,1,4,0,noche
53086,1,3,0,noche
53087,1,11,0,noche
53088,1,1,0,noche
53089,1,7,0,noche
53090,1,8,0,noche
53091,1,9,0,noche
53092,1,-1,0,noche
53093,1,8,0,noche
53094,1,-6,0,noche
53095,1,3,0,noche
53096,1,13,0,noche
53097,1,3,0,noche
53098,1,-4,0,noche
53099,1,-4,0,noche
53100,1,10,0,noche
53101,1,0,0,noche
53102,1,5,0,noche
53103,1,-2,0,noche
53104,1,11,0,noche
53105,1,6,0,noche
53106,1,8,0,noche
53107,1,8,0,noche
53108,1,2,0,noche
53109,1,11,0,noche
53110,1,-1,0,noche
53111,1,11,0,noche
53112,1,-1,0,noche
53113,1,4,0,noche
53114,1,5,0,noche
53115,1,4,0,noche
53116,1,13,0,noche
53117,1,1,0,noche
53118,1,25,1,noche
53119,1,17,1,noche
53120,1,-1,0,noche
53121,1,-7,0,noche
53122,1,8,0,noche
53123,1,8,0,noche
53124,1,1,0,noche
53125,1,8,0,noche
53126,1,1,0,noche
53127,1,1,0,noche
53128,1,4,0,noche
53129,1,16,1,noche
53130,1,12,0,noche
53131,1,2,0,noche
53132,1,3,0,noche
53133,1,-2,0,noche
53134,1,2,0,noche
53135,1,113,1,noche
53136,1,3,0,noche
53137,1,-1,0,noche
53138,1,0,0,noche
53139,1,6,0,noche
53140,1,0,0,noche
53141,1,1,0,noche
53142,1,-3,0,noche
53143,1,-3,0,noche
53144,1,4,0,noche
53145,1,2,0,noche
53146,1,-2,0,noche
53147,1,4,0,noche
53148,1,-1,0,noche
53149,1,2,0,noche
53150,1,26,1,noche
53151,1,-3,0,noche
53152,1,1,0,noche
53153,1,9,0,noche
53154,1,12,0,noche
53155,1,8,0,noche
53156,1,9,0,noche
53157,1,-3,0,noche
53158,1,18,1,noche
53159,1,2,0,noche
53160,1,8,0,noche
53161,1,111,1,noche
53162,1,-6,0,noche
53163,1,7,0,noche
53164,1,-4,0,noche
53165,1,-3,0,noche
53166,1,1,0,noche
53167,1,6,0,noche
53168,1,0,0,noche
53169,1,19,1,noche
53170,1,4,0,noche
53171,1,0,0,noche
53172,1,-7,0,noche
53173,1,-1,0,noche
53174,1,-4,0,noche
53175,1,2,0,noche
53176,1,9,0,noche
53177,1,-8,0,noche
53178,1,4,0,noche
53179,1,4,0,noche
53180,1,12,0,noche
53181,1,39,1,noche
53182,1,-3,0,noche
53183,1,-5,0,noche
53184,1,3,0,noche
53185,1,-10,0,noche
53186,1,0,0,noche
53187,1,0,0,noche
53188,1,-2,0,noche
53189,1,-12,0,noche
53190,1,1,0,noche
53191,1,-2,0,noche
53192,1,9,0,noche
53193,1,2,0,noche
53194,1,-2,0,noche
53195,1,-1,0,noche
53196,1,3,0,noche
53197,1,-5,0,noche
53198,1,-7,0,noche
53199,1,10,0,noche
53200,1,5,0,noche
53201,1,6,0,noche
53202,1,9,0,noche
53203,1,11,0,noche
53204,1,4,0,noche
53205,1,-7,0,noche
53206,1,1,0,noche
53207,1,10,0,noche
53208,1,19,1,noche
53209,1,-1,0,noche
53210,1,0,0,noche
53211,1,-2,0,noche
53212,1,0,0,noche
53213,1,-5,0,noche
53214,1,0,0,noche
53215,1,10,0,noche
53216,1,5,0,noche
53217,1,12,0,noche
53218,1,55,1,noche
53219,1,0,0,noche
53220,1,1,0,noche
53221,1,1,0,noche
53222,1,-2,0,noche
53223,1,129,1,noche
53224,1,5,0,noche
53225,1,0,0,noche
53226,1,14,0,noche
53227,1,5,0,noche
53228,1,17,1,noche
53229,1,9,0,noche
53230,1,4,0,noche
53231,1,4,0,noche
53232,1,1,0,noche
53233,1,7,0,noche
53234,1,67,1,noche
53235,1,2,0,noche
53236,1,-2,0,noche
53237,1,9,0,noche
53238,1,3,0,noche
53239,1,12,0,noche
53240,1,2,0,noche
53241,1,42,1,noche
53242,1,-3,0,noche
53243,1,-6,0,noche
53244,1,2,0,noche
53245,1,5,0,noche
53246,1,2,0,noche
53247,1,7,0,noche
53248,1,7,0,noche
53249,1,-10,0,noche
53250,1,9,0,noche
53251,1,-1,0,noche
53252,1,-1,0,noche
53253,1,7,0,noche
53254,1,31,1,noche
53255,1,6,0,noche
53256,1,-3,0,noche
53257,1,-5,0,noche
53258,1,-3,0,noche
53259,1,-1,0,noche
53260,1,15,0,noche
53261,1,2,0,noche
53262,1,1,0,noche
53263,1,0,0,noche
53264,1,-2,0,noche
53265,1,-3,0,noche
53266,1,24,1,noche
53267,1,2,0,noche
53268,1,0,0,noche
53269,1,54,1,noche
53270,1,12,0,noche
53271,1,-4,0,noche
53272,1,11,0,noche
53273,1,9,0,noche
53274,1,-3,0,noche
53275,1,-9,0,noche
53276,1,59,1,noche
53277,1,10,0,noche
53278,1,5,0,noche
53279,1,3,0,noche
53280,1,3,0,noche
53281,1,-1,0,noche
53282,1,8,0,noche
53283,1,-1,0,noche
53284,1,7,0,noche
53285,1,-4,0,noche
53286,1,-11,0,noche
53287,1,-10,0,noche
53288,1,-3,0,noche
53289,1,-6,0,noche
53290,1,6,0,noche
53291,1,0,0,noche
53292,1,-3,0,noche
53293,1,17,1,noche
53294,1,-5,0,noche
53295,1,-1,0,noche
53296,1,6,0,noche
53297,1,15,0,noche
53298,1,2,0,noche
53299,1,-1,0,noche
53300,1,-5,0,noche
53301,1,-1,0,noche
53302,1,-12,0,noche
53303,1,4,0,noche
53304,1,-5,0,noche
53305,1,0,0,noche
53306,1,-13,0,noche
53307,1,2,0,noche
53308,1,-1,0,noche
53309,1,8,0,noche
53310,1,-9,0,noche
53311,1,-4,0,noche
53312,1,14,0,noche
53313,1,-2,0,noche
53314,1,-8,0,noche
53315,1,3,0,noche
53316,1,-3,0,noche
53317,1,3,0,noche
53318,1,11,0,noche
53319,1,21,1,noche
53320,1,4,0,noche
53321,1,-2,0,noche
53322,1,3,0,noche
53323,1,4,0,noche
53324,1,-3,0,noche
53325,1,8,0,noche
53326,1,0,0,noche
53327,1,-2,0,noche
53328,1,2,0,noche
53329,1,10,0,noche
53330,1,-3,0,noche
53331,1,-7,0,noche
53332,1,1,0,noche
53333,1,-3,0,noche
53334,1,23,1,noche
53335,1,2,0,noche
53336,1,14,0,noche
53337,1,-3,0,noche
53338,1,3,0,noche
53339,1,17,1,noche
53340,1,-5,0,noche
53341,1,-9,0,noche
53342,1,-6,0,noche
53343,1,-4,0,noche
53344,1,3,0,noche
53345,1,-3,0,noche
53346,1,4,0,noche
53347,1,5,0,noche
53348,1,8,0,noche
53349,1,16,1,noche
53350,1,2,0,noche
53351,1,-2,0,noche
53352,1,0,0,noche
53353,1,-9,0,noche
53354,1,-11,0,noche
53355,1,-2,0,noche
53356,1,3,0,noche
53357,1,2,0,noche
53358,1,-4,0,noche
53359,1,-9,0,noche
53360,1,-2,0,noche
53361,1,25,1,noche
53362,1,7,0,noche
53363,1,9,0,noche
53364,1,3,0,noche
53365,1,9,0,noche
53366,1,7,0,noche
53367,1,0,0,noche
53368,1,2,0,noche
53369,1,7,0,noche
53370,1,2,0,noche
53371,1,22,1,noche
53372,1,1,0,noche
53373,1,-2,0,noche
53374,1,-3,0,noche
53375,1,33,1,noche
53376,1,11,0,noche
53377,1,-4,0,noche
53378,1,3,0,noche
53379,1,4,0,noche
53380,1,-2,0,noche
53381,1,9,0,noche
53382,1,7,0,noche
53383,1,5,0,noche
53384,1,10,0,noche
53385,1,18,1,noche
53386,1,4,0,noche
53387,1,-1,0,noche
53388,1,9,0,noche
53389,1,0,0,noche
53390,1,-10,0,noche
53391,1,-3,0,noche
53392,1,-2,0,noche
53393,1,28,1,noche
53394,1,9,0,noche
53395,1,2,0,noche
53396,1,101,1,noche
53397,1,-2,0,noche
53398,1,106,1,noche
53399,1,-3,0,noche
53400,1,-11,0,noche
53401,1,38,1,noche
53402,1,0,0,noche
53403,1,11,0,noche
53404,1,-12,0,noche
53405,1,36,1,noche
53406,1,5,0,noche
53407,1,4,0,noche
53408,1,1,0,noche
53409,1,14,0,noche
53410,1,58,1,noche
53411,1,-13,0,noche
53412,1,-3,0,noche
53413,1,-2,0,noche
53414,1,-2,0,noche
53415,1,14,0,noche
53416,1,0,0,noche
53417,1,-7,0,noche
53418,1,10,0,noche
53419,1,2,0,noche
53420,1,7,0,noche
53421,1,1,0,noche
53422,1,4,0,noche
53423,1,-2,0,noche
53424,1,-2,0,noche
53425,1,4,0,noche
53426,1,5,0,noche
53427,1,9,0,noche
53428,1,0,0,noche
53429,1,14,0,noche
53430,1,-1,0,noche
53431,1,0,0,noche
53432,1,2,0,noche
53433,1,14,0,noche
53434,1,78,1,noche
53435,1,1,0,noche
53436,1,0,0,noche
53437,1,9,0,noche
53438,1,10,0,noche
53439,1,5,0,noche
53440,1,0,0,noche
53441,1,19,1,noche
53442,1,10,0,noche
53443,1,3,0,noche
53444,1,5,0,noche
53445,1,-7,0,noche
53446,1,18,1,noche
53447,1,-2,0,noche
53448,1,1,0,noche
53449,1,8,0,noche
53450,1,12,0,noche
53451,1,12,0,noche
53452,1,12,0,noche
53453,1,-4,0,noche
53454,1,-4,0,noche
53455,1,6,0,noche
53456,1,-1,0,noche
53457,1,36,1,noche
53458,1,3,0,noche
53459,1,6,0,noche
53460,1,-1,0,noche
53461,1,3,0,noche
53462,1,0,0,noche
53463,1,-1,0,noche
53464,1,20,1,noche
53465,1,11,0,noche
53466,1,65,1,noche
53467,1,1,0,noche
53468,1,0,0,noche
53469,1,-7,0,noche
53470,1,-5,0,noche
53471,1,5,0,noche
53472,1,-2,0,noche
53473,1,-5,0,noche
53474,1,1,0,noche
53475,1,7,0,noche
53476,1,-3,0,noche
53477,1,-1,0,noche
53478,1,25,1,noche
53479,1,7,0,noche
53480,1,-1,0,noche
53481,1,21,1,noche
53482,1,1,0,noche
53483,1,-4,0,noche
53484,1,27,1,noche
53485,1,2,0,noche
53486,1,54,1,noche
53487,1,-1,0,noche
53488,1,29,1,noche
53489,1,0,0,noche
53490,1,-6,0,noche
53491,1,-1,0,noche
53492,1,7,0,noche
53493,1,-4,0,noche
53494,1,0,0,noche
53495,1,18,1,noche
53496,1,2,0,noche
53497,1,-2,0,noche
53498,1,3,0,noche
53499,1,10,0,noche
53500,1,-2,0,noche
53501,1,2,0,noche
53502,1,6,0,noche
53503,1,-8,0,noche
53504,1,-9,0,noche
53505,1,-1,0,noche
53506,1,7,0,noche
53507,1,38,1,noche
53508,1,2,0,noche
53509,1,-10,0,noche
53510,1,16,1,noche
53511,1,-2,0,noche
53512,1,10,0,noche
53513,1,-3,0,noche
53514,1,30,1,noche
53515,1,6,0,noche
53516,1,21,1,noche
53517,1,3,0,noche
53518,1,1,0,noche
53519,1,-2,0,noche
53520,1,7,0,noche
53521,1,14,0,noche
53522,1,3,0,noche
53523,1,61,1,noche
53524,1,23,1,noche
53525,1,21,1,noche
53526,1,18,1,noche
53527,1,114,1,noche
53528,1,0,0,noche
53529,1,-10,0,noche
53530,1,5,0,noche
53531,1,2,0,noche
53532,1,4,0,noche
53533,1,-11,0,noche
53534,1,0,0,noche
53535,1,-2,0,noche
53536,1,-9,0,noche
53537,1,8,0,noche
53538,1,65,1,noche
53539,1,9,0,noche
53540,1,-5,0,noche
53541,1,12,0,noche
53542,1,0,0,noche
53543,1,-2,0,noche
53544,1,11,0,noche
53545,1,23,1,noche
53546,1,8,0,noche
53547,1,13,0,noche
53548,1,6,0,noche
53549,1,2,0,noche
53550,1,1,0,noche
53551,1,18,1,noche
53552,1,10,0,noche
53553,1,2,0,noche
53554,1,-6,0,noche
53555,1,3,0,noche
53556,1,-2,0,noche
53557,1,-4,0,noche
53558,1,-9,0,noche
53559,1,2,0,noche
53560,1,3,0,noche
53561,1,-3,0,noche
53562,1,12,0,noche
53563,1,9,0,noche
53564,1,-4,0,noche
53565,1,9,0,noche
53566,1,-3,0,noche
53567,1,0,0,noche
53568,1,0,0,noche
53569,1,40,1,noche
53570,1,4,0,noche
53571,1,-8,0,noche
53572,1,1,0,noche
53573,1,-3,0,noche
53574,1,-8,0,noche
53575,1,-2,0,noche
53576,1,0,0,noche
53577,1,11,0,noche
53578,1,0,0,noche
53579,1,-10,0,noche
53580,1,-10,0,noche
53581,1,1,0,noche
53582,1,10,0,noche
53583,1,-4,0,noche
53584,1,-4,0,noche
53585,1,-2,0,noche
53586,1,4,0,noche
53587,1,30,1,noche
53588,1,11,0,noche
53589,1,5,0,noche
53590,1,24,1,noche
53591,1,4,0,noche
53592,1,40,1,noche
53593,1,62,1,noche
53594,1,-4,0,noche
53595,1,5,0,noche
53596,1,-4,0,noche
53597,1,49,1,noche
53598,1,0,0,noche
53599,1,-5,0,noche
53600,1,-3,0,noche
53601,1,21,1,noche
53602,1,52,1,noche
53603,1,7,0,noche
53604,1,0,0,noche
53605,1,81,1,noche
53606,1,0,0,noche
53607,1,45,1,noche
53608,1,5,0,noche
53609,1,-3,0,noche
53610,1,5,0,noche
53611,1,-7,0,noche
53612,1,29,1,noche
53613,1,1,0,noche
53614,1,1,0,noche
53615,1,18,1,noche
53616,1,-11,0,noche
53617,1,0,0,noche
53618,1,21,1,noche
53619,1,-2,0,noche
53620,1,0,0,noche
53621,1,-6,0,noche
53622,1,2,0,noche
53623,1,4,0,noche
53624,1,5,0,noche
53625,1,12,0,noche
53626,1,0,0,noche
53627,1,13,0,noche
53628,1,-2,0,noche
53629,1,-8,0,noche
53630,1,38,1,noche
53631,1,0,0,noche
53632,1,-6,0,noche
53633,1,0,0,noche
53634,1,-1,0,noche
53635,1,0,0,noche
53636,1,-6,0,noche
53637,1,-2,0,noche
53638,1,-1,0,noche
53639,1,-3,0,noche
53640,1,-7,0,noche
53641,1,67,1,noche
53642,1,1,0,noche
53643,1,9,0,noche
53644,1,133,1,noche
53645,1,-2,0,noche
53646,1,5,0,noche
53647,1,-1,0,noche
53648,1,-1,0,noche
53649,1,10,0,noche
53650,1,6,0,noche
53651,1,0,0,noche
53652,1,5,0,noche
53653,1,4,0,noche
53654,1,14,0,noche
53655,1,-3,0,noche
53656,1,-2,0,noche
53657,1,14,0,noche
53658,1,0,0,noche
53659,1,22,1,noche
53660,1,13,0,noche
53661,1,44,1,noche
53662,1,7,0,noche
53663,1,85,1,noche
53664,1,8,0,noche
53665,1,-5,0,noche
53666,1,0,0,noche
53667,1,-5,0,noche
53668,1,45,1,noche
53669,1,-6,0,noche
53670,1,9,0,noche
53671,1,0,0,noche
53672,1,-11,0,noche
53673,1,-4,0,noche
53674,1,1,0,noche
53675,1,-10,0,noche
53676,1,1,0,noche
53677,1,1,0,noche
53678,1,-2,0,noche
53679,1,-11,0,noche
53680,1,13,0,noche
53681,1,3,0,noche
53682,1,9,0,noche
53683,1,2,0,noche
53684,1,1,0,noche
53685,1,-7,0,noche
53686,1,0,0,noche
53687,1,-3,0,noche
53688,1,0,0,noche
53689,1,-14,0,noche
53690,1,-2,0,noche
53691,1,-3,0,noche
53692,1,-4,0,noche
53693,1,9,0,noche
53694,1,3,0,noche
53695,1,6,0,noche
53696,1,-6,0,noche
53697,1,2,0,noche
53698,1,-7,0,noche
53699,1,8,0,noche
53700,1,3,0,noche
53701,1,-2,0,noche
53702,1,6,0,noche
53703,1,6,0,noche
53704,1,21,1,noche
53705,1,48,1,noche
53706,1,9,0,noche
53707,1,4,0,noche
53708,1,-4,0,noche
53709,1,10,0,noche
53710,1,-1,0,noche
53711,1,-10,0,noche
53712,1,12,0,noche
53713,1,-3,0,noche
53714,1,-1,0,noche
53715,1,1,0,noche
53716,1,0,0,noche
53717,1,12,0,noche
53718,1,34,1,noche
53719,1,-3,0,noche
53720,1,-5,0,noche
53721,1,5,0,noche
53722,1,-1,0,noche
53723,1,27,1,noche
53724,1,-11,0,noche
53725,1,-4,0,noche
53726,1,5,0,noche
53727,1,112,1,noche
53728,1,4,0,noche
53729,1,4,0,noche
53730,1,120,1,noche
53731,1,17,1,noche
53732,1,65,1,noche
53733,1,6,0,noche
53734,1,57,1,noche
53735,1,-6,0,noche
53736,1,11,0,noche
53737,1,-1,0,noche
53738,1,4,0,noche
53739,1,-4,0,noche
53740,1,1,0,noche
53741,1,4,0,noche
53742,1,-1,0,noche
53743,1,1,0,noche
53744,1,-4,0,noche
53745,1,20,1,noche
53746,1,0,0,noche
53747,1,20,1,noche
53748,1,8,0,noche
53749,1,0,0,noche
53750,1,3,0,noche
53751,1,4,0,noche
53752,1,8,0,noche
53753,1,30,1,noche
53754,1,24,1,noche
53755,1,-7,0,noche
53756,1,22,1,noche
53757,1,4,0,noche
53758,1,13,0,noche
53759,1,-1,0,noche
53760,1,0,0,noche
53761,1,5,0,noche
53762,1,7,0,noche
53763,1,6,0,noche
53764,1,22,1,noche
53765,1,-1,0,noche
53766,1,9,0,noche
53767,1,23,1,noche
53768,1,2,0,noche
53769,1,-6,0,noche
53770,1,-7,0,noche
53771,1,-3,0,noche
53772,1,-6,0,noche
53773,1,5,0,noche
53774,1,65,1,noche
53775,1,21,1,noche
53776,1,41,1,noche
53777,1,7,0,noche
53778,1,-4,0,noche
53779,1,4,0,noche
53780,1,-10,0,noche
53781,1,17,1,noche
53782,1,4,0,noche
53783,1,-12,0,noche
53784,1,20,1,noche
53785,1,12,0,noche
53786,1,7,0,noche
53787,1,-2,0,noche
53788,1,10,0,noche
53789,1,0,0,noche
53790,1,1,0,noche
53791,1,-13,0,noche
53792,1,8,0,noche
53793,1,-8,0,noche
53794,1,0,0,noche
53795,1,-6,0,noche
53796,1,-11,0,noche
53797,1,19,1,noche
53798,1,-5,0,noche
53799,1,2,0,noche
53800,1,-1,0,noche
53801,1,22,1,noche
53802,1,18,1,noche
53803,1,-2,0,noche
53804,1,13,0,noche
53805,1,1,0,noche
53806,1,8,0,noche
53807,1,5,0,noche
53808,1,15,0,noche
53809,1,41,1,noche
53810,1,-3,0,noche
53811,1,10,0,noche
53812,1,2,0,noche
53813,1,58,1,noche
53814,1,48,1,noche
53815,1,6,0,noche
53816,1,-3,0,noche
53817,1,13,0,noche
53818,1,3,0,noche
53819,1,55,1,noche
53820,1,9,0,noche
53821,1,65,1,noche
53822,1,0,0,noche
53823,1,9,0,noche
53824,1,-4,0,noche
53825,1,-9,0,noche
53826,1,29,1,noche
53827,1,34,1,noche
53828,1,5,0,noche
53829,1,11,0,noche
53830,1,10,0,noche
53831,1,73,1,noche
53832,1,-2,0,noche
53833,1,4,0,noche
53834,1,18,1,noche
53835,1,-12,0,noche
53836,1,4,0,noche
53837,1,-4,0,noche
53838,1,4,0,noche
53839,1,12,0,noche
53840,1,-2,0,noche
53841,1,-7,0,noche
53842,1,1,0,noche
53843,1,18,1,noche
53844,1,-5,0,noche
53845,1,-2,0,noche
53846,1,-2,0,noche
53847,1,4,0,noche
53848,1,-1,0,noche
53849,1,-6,0,noche
53850,1,35,1,noche
